年月日,開盤價,最高價,最低價,收盤價,成交量,成交值,報酬率,週轉率,流通在外股數,市值,最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重,成交值比重,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,股價營收比-TEJ
2006/07/25,"6,433.32","6,435.83","6,390.99","6,390.99","2,648,275","72,001,929",0.4931,0.3644,"538,412,015","15,632,082",-,-,0.4919,100,100,"532,703",-,17.55,-,1.58,1.26
2006/07/26,"6,389.49","6,406.66","6,360.11","6,376.39","2,430,679","68,095,887",-0.2284,0.3318,"539,161,969","15,598,558",-,-,-0.2287,100,100,"496,170",-,17.51,-,1.57,1.26
2006/07/27,"6,379.40","6,461.92","6,373.11","6,459.25","2,683,963","75,363,325",1.2995,0.3727,"539,438,430","15,801,552",-,-,1.2911,100,100,"546,050",-,17.74,-,1.59,1.27
2006/07/28,"6,450.04","6,490.36","6,448.37","6,480.07","2,886,108","75,926,125",0.3223,0.391,"539,206,315","15,847,025",-,-,0.3218,100,100,"578,056",-,17.8,-,1.6,1.28
2006/07/31,"6,528.23","6,531.11","6,428.26","6,454.58","2,753,997","73,059,021",-0.3934,0.3768,"539,522,689","15,788,951",-,-,-0.3941,100,100,"539,896",-,17.73,-,1.59,1.27
2006/08/01,"6,464.59","6,478.34","6,435.93","6,441.46","2,450,734","57,702,385",-0.2033,0.3294,"541,009,329","15,759,551",-,-,-0.2035,100,100,"479,694",-,17.72,-,1.59,1.27
2006/08/02,"6,426.23","6,488.68","6,421.78","6,471.42","2,562,871","61,491,838",0.4651,0.3471,"541,510,285","15,833,853",-,-,0.464,100,100,"516,309",-,17.81,-,1.6,1.28
2006/08/03,"6,496.01","6,514.90","6,460.03","6,462.32","2,981,549","80,123,921",-0.1406,0.419,"542,005,053","15,812,959",-,-,-0.1407,100,100,"597,603",-,17.78,-,1.6,1.27
2006/08/04,"6,483.07","6,491.67","6,421.55","6,442.61","2,722,786","69,348,585",-0.305,0.3667,"542,121,158","15,764,866",-,-,-0.3055,100,100,"541,499",-,17.73,-,1.59,1.27
2006/08/07,"6,425.99","6,450.06","6,405.09","6,416.61","2,229,164","56,529,404",-0.4036,0.2911,"542,411,784","15,701,718",-,-,-0.4044,100,100,"419,620",-,17.66,-,1.59,1.27
2006/08/08,"6,442.68","6,502.14","6,441.16","6,502.14","2,324,921","59,564,541",1.3329,0.3131,"543,389,899","15,910,581",-,-,1.3241,100,100,"456,325",-,17.89,-,1.61,1.28
2006/08/09,"6,493.89","6,574.49","6,488.59","6,573.22","2,964,769","90,003,565",1.0932,0.4166,"544,663,161","16,085,034",-,-,1.0872,100,100,"613,579",-,18.09,-,1.62,1.3
2006/08/10,"6,555.28","6,606.28","6,555.28","6,578.61","3,403,623","100,562,733",0.082,0.4819,"545,602,796","16,098,490",-,-,0.082,100,100,"703,510",-,18.1,-,1.63,1.3
2006/08/11,"6,612.48","6,617.23","6,559.27","6,571.10","3,086,789","87,695,002",-0.1142,0.4238,"545,729,177","16,080,305",-,-,-0.1142,100,100,"636,126",-,18.07,-,1.62,1.29
2006/08/14,"6,588.47","6,634.73","6,587.36","6,611.90","2,641,584","68,987,087",0.6209,0.3378,"546,085,144","16,179,901",-,-,0.619,100,100,"521,097",-,18.19,-,1.63,1.3
2006/08/15,"6,628.50","6,628.50","6,595.35","6,615.13","2,677,601","68,913,325",0.0489,0.3561,"546,327,312","16,187,906",-,-,0.0488,100,100,"544,920",-,18.2,-,1.63,1.3
2006/08/16,"6,686.23","6,699.83","6,663.07","6,696.63","3,845,559","108,872,240",1.232,0.5666,"546,408,028","16,387,442",-,-,1.2245,100,100,"765,062",-,18.43,-,1.66,1.32
2006/08/17,"6,752.99","6,761.79","6,722.58","6,733.46","3,933,955","119,267,134",0.55,0.5588,"547,975,533","16,478,345",-,-,0.5485,100,100,"761,649",-,18.53,-,1.66,1.33
2006/08/18,"6,761.40","6,761.40","6,719.75","6,721.08","2,907,166","81,955,882",-0.1839,0.4051,"548,132,086","16,449,661",-,-,-0.184,100,100,"579,754",-,18.49,-,1.66,1.33
2006/08/21,"6,715.72","6,715.72","6,498.18","6,505.92","3,366,030","88,454,479",-3.2013,0.4763,"548,600,527","15,924,626",-,-,-3.2536,100,100,"687,332",-,17.9,-,1.61,1.28
2006/08/22,"6,524.72","6,590.20","6,517.28","6,590.20","2,451,340","63,314,243",1.2954,0.3147,"548,888,157","16,130,734",-,-,1.2871,100,100,"494,654",-,18.14,-,1.63,1.3
2006/08/23,"6,584.66","6,587.46","6,454.71","6,556.33","2,773,161","76,309,720",-0.5139,0.3762,"548,949,900","16,047,521",-,-,-0.5153,100,100,"564,032",-,18.04,-,1.62,1.29
2006/08/24,"6,540.03","6,570.62","6,525.36","6,550.64","2,263,079","58,716,105",-0.0868,0.2854,"549,411,954","16,034,231",-,-,-0.0868,100,100,"463,439",-,18.02,-,1.62,1.29
2006/08/25,"6,594.82","6,600.94","6,526.22","6,526.22","2,201,221","59,798,748",-0.3728,0.2844,"549,799,103","15,986,665",-,-,-0.3735,100,100,"477,471",-,17.96,-,1.61,1.29
2006/08/28,"6,515.08","6,515.08","6,422.38","6,444.76","2,319,470","51,389,161",-1.2482,0.2828,"549,799,103","15,787,101",-,-,-1.2561,100,100,"441,263",-,17.73,-,1.59,1.27
2006/08/29,"6,485.98","6,500.89","6,460.67","6,479.91","2,183,479","52,113,518",0.5454,0.2808,"549,857,099","15,873,064",-,-,0.5439,100,100,"441,320",-,17.83,-,1.6,1.28
2006/08/30,"6,523.68","6,602.81","6,523.68","6,587.12","2,974,086","80,977,643",1.6545,0.3994,"549,924,059","16,135,396",-,-,1.641,100,100,"596,323",-,18.12,-,1.63,1.3
2006/08/31,"6,647.67","6,667.62","6,611.77","6,611.77","2,920,873","89,892,263",0.3742,0.3999,"550,180,985","16,199,066",-,-,0.3735,100,100,"600,774",-,18.19,-,1.63,1.3
2006/09/01,"6,631.83","6,658.13","6,625.23","6,651.46","2,578,051","73,789,282",0.6003,0.3485,"550,210,970","16,296,208",-,-,0.5985,100,100,"550,311",-,18.31,-,1.64,1.31
2006/09/04,"6,706.51","6,761.65","6,706.51","6,750.78","3,072,763","92,312,455",1.4932,0.4237,"550,276,649","16,539,253",-,-,1.4822,100,100,"656,201",-,18.59,-,1.67,1.33
2006/09/05,"6,764.95","6,766.81","6,725.58","6,734.73","2,748,703","77,003,256",-0.2378,0.375,"549,955,572","16,500,815",-,-,-0.238,100,100,"577,142",-,18.49,-,1.67,1.33
2006/09/06,"6,712.80","6,747.98","6,661.56","6,688.40","2,703,403","73,151,717",-0.6879,0.3688,"549,972,581","16,387,570",-,-,-0.6903,100,100,"552,660",-,18.36,-,1.65,1.32
2006/09/07,"6,638.79","6,689.20","6,630.25","6,685.23","2,208,987","61,354,474",-0.0474,0.2783,"550,018,981","16,379,898",-,-,-0.0474,100,100,"453,428",-,18.35,-,1.65,1.32
2006/09/08,"6,664.11","6,718.83","6,654.77","6,693.11","2,349,360","63,539,569",0.1179,0.3029,"550,044,293","16,399,357",-,-,0.1178,100,100,"487,842",-,18.37,-,1.66,1.32
2006/09/11,"6,714.36","6,802.84","6,674.55","6,693.88","2,748,668","80,189,664",0.0115,0.3746,"550,058,497","16,401,671",-,-,0.0115,100,100,"573,211",-,18.38,-,1.66,1.32
2006/09/12,"6,698.38","6,698.38","6,620.71","6,625.73","2,431,466","65,138,132",-1.0181,0.3259,"550,045,905","16,234,462",-,-,-1.0233,100,100,"504,124",-,18.2,-,1.64,1.31
2006/09/13,"6,687.71","6,690.29","6,631.97","6,664.87","2,327,836","61,121,315",0.5907,0.2882,"550,327,496","16,338,582",-,-,0.589,100,100,"470,798",-,18.3,-,1.65,1.32
2006/09/14,"6,687.57","6,691.51","6,550.03","6,598.87","2,946,018","76,484,160",-0.9903,0.3821,"550,784,235","16,176,551",-,-,-0.9952,100,100,"588,735",-,18.12,-,1.63,1.3
2006/09/15,"6,585.03","6,681.09","6,575.87","6,681.09","2,246,864","57,131,201",1.246,0.2762,"550,841,685","16,378,596",-,-,1.2383,100,100,"444,907",-,18.34,-,1.65,1.32
2006/09/18,"6,784.77","6,886.30","6,775.12","6,882.48","3,563,958","111,356,619",3.0143,0.4999,"550,971,269","16,874,289",-,-,2.9698,100,100,"718,363",-,18.9,-,1.7,1.36
2006/09/19,"6,897.59","6,915.08","6,858.85","6,881.87","3,222,827","87,933,105",-0.0089,0.4626,"546,712,805","16,845,260",-,-,-0.0089,100,100,"654,655",-,18.53,-,1.71,1.36
2006/09/20,"6,850.40","6,890.63","6,839.69","6,877.77","2,730,228","73,176,722",-0.0596,0.3745,"541,588,089","16,764,989",-,-,-0.0596,100,100,"568,410",-,18.34,-,1.71,1.36
2006/09/21,"6,924.37","6,938.93","6,862.28","6,889.89","3,404,911","86,885,075",0.1762,0.4902,"541,602,021","16,794,338",-,-,0.1761,100,100,"681,154",-,18.37,-,1.71,1.36
2006/09/22,"6,872.26","6,890.90","6,854.02","6,885.60","2,581,709","64,781,353",-0.0623,0.3485,"541,625,609","16,784,232",-,-,-0.0623,100,100,"524,008",-,18.37,-,1.71,1.36
2006/09/25,"6,879.68","6,921.36","6,844.33","6,911.21","2,842,099","67,516,397",0.3719,0.3923,"541,637,848","16,847,153",-,-,0.3712,100,100,"571,729",-,18.44,-,1.72,1.37
2006/09/26,"6,945.04","6,958.79","6,899.37","6,901.75","2,728,859","64,881,048",-0.1369,0.3889,"541,726,113","16,823,873",-,-,-0.137,100,100,"550,151",-,18.42,-,1.72,1.37
2006/09/27,"6,957.08","6,961.71","6,922.99","6,946.27","3,407,668","82,077,547",0.6451,0.5009,"541,718,113","16,932,480",-,-,0.643,100,100,"661,198",-,18.54,-,1.73,1.38
2006/09/28,"6,955.60","6,961.92","6,858.03","6,885.12","3,326,552","93,171,402",-0.8803,0.4768,"541,718,842","16,783,404",-,-,-0.8842,100,100,"644,251",-,18.38,-,1.71,1.36
2006/09/29,"6,887.39","6,903.72","6,860.52","6,883.05","2,700,493","70,243,589",-0.0301,0.3806,"541,822,071","16,781,648",-,-,-0.0301,100,100,"598,548",-,18.38,-,1.71,1.36
2006/10/02,"6,907.43","6,961.78","6,907.43","6,960.95","3,483,313","76,539,374",1.1318,0.4915,"543,360,952","17,044,745",-,-,1.1254,100,100,"626,307",-,17.56,-,1.81,1.36
2006/10/03,"6,942.07","6,976.62","6,935.80","6,956.88","3,166,934","76,409,172",-0.0585,0.4546,"543,406,165","17,034,669",-,-,-0.0585,100,100,"612,541",-,17.56,-,1.81,1.36
2006/10/04,"6,967.77","6,980.67","6,874.98","6,874.98","3,218,780","77,971,794",-1.1773,0.4542,"543,428,865","16,834,146",-,-,-1.1842,100,100,"634,545",-,17.35,-,1.79,1.34
2006/10/05,"6,955.74","7,004.42","6,926.73","6,997.24","4,050,944","114,067,346",1.7783,0.589,"543,781,994","17,137,443",-,-,1.7627,100,100,"770,037",-,17.67,-,1.82,1.37
2006/10/11,"6,984.45","7,022.49","6,984.45","7,006.67","3,807,217","98,589,215",0.1348,0.5586,"543,800,266","17,161,190",-,-,0.1347,100,100,"740,473",-,17.69,-,1.82,1.37
2006/10/12,"7,032.76","7,039.93","6,983.46","6,984.58","3,717,423","94,491,301",-0.3153,0.5474,"543,812,466","17,107,010",-,-,-0.3158,100,100,"748,050",-,17.63,-,1.81,1.36
2006/10/13,"7,060.19","7,096.51","7,046.65","7,068.80","4,210,376","102,559,579",1.2058,0.6098,"543,642,131","17,310,127",-,-,1.1986,100,100,"830,584",-,17.85,-,1.84,1.38
2006/10/14,"7,084.92","7,099.43","7,048.64","7,076.85","3,613,069","75,982,327",0.1139,0.5294,"543,642,275","17,330,316",-,-,0.1138,100,100,"714,620",-,17.87,-,1.84,1.38
2006/10/16,"7,102.97","7,159.85","7,099.11","7,151.42","4,759,123","112,864,760",1.0537,0.7047,"543,642,295","17,512,622",-,-,1.0482,100,100,"909,655",-,18.06,-,1.86,1.4
2006/10/17,"7,133.85","7,133.85","7,070.30","7,075.13","3,657,283","84,645,971",-1.0668,0.5386,"543,551,895","17,325,159",-,-,-1.0725,100,100,"742,375",-,17.87,-,1.84,1.38
2006/10/18,"7,021.96","7,035.45","6,980.07","7,017.60","3,258,148","74,845,906",-0.8131,0.47,"543,551,989","17,184,154",-,-,-0.8165,100,100,"655,599",-,17.72,-,1.82,1.37
2006/10/19,"7,000.68","7,045.99","6,986.85","6,995.83","3,096,307","69,687,066",-0.3102,0.452,"543,554,583","17,131,384",-,-,-0.3107,100,100,"634,726",-,17.66,-,1.82,1.37
2006/10/20,"7,029.65","7,048.09","7,021.34","7,039.37","3,101,892","70,848,168",0.6224,0.438,"543,417,053","17,236,942",-,-,0.6204,100,100,"648,846",-,17.75,-,1.83,1.38
2006/10/23,"7,041.70","7,043.48","7,008.13","7,040.26","3,176,373","71,589,442",0.0126,0.4587,"543,481,498","17,239,361",-,-,0.0126,100,100,"645,375",-,17.76,-,1.83,1.38
2006/10/24,"7,075.81","7,120.24","7,070.17","7,097.42","3,721,713","88,638,360",0.8119,0.5446,"543,045,106","17,373,964",-,-,0.8086,100,100,"745,236",-,17.9,-,1.85,1.39
2006/10/25,"7,099.94","7,110.93","7,059.89","7,059.89","3,406,317","74,401,541",-0.5288,0.5003,"542,716,266","17,281,294",-,-,-0.5302,100,100,"675,208",-,17.8,-,1.84,1.38
2006/10/26,"7,083.15","7,119.55","7,080.84","7,080.84","3,514,962","90,440,952",0.2967,0.5105,"542,724,747","17,332,556",-,-,0.2963,100,100,"698,338",-,17.85,-,1.84,1.38
2006/10/27,"7,112.54","7,132.29","7,082.68","7,086.74","3,374,486","86,420,975",0.0833,0.4904,"542,862,615","17,347,584",-,-,0.0833,100,100,"693,844",-,17.87,-,1.84,1.39
2006/10/30,"7,050.05","7,050.05","6,995.10","6,995.20","2,832,727","71,883,501",-1.2917,0.3959,"542,862,615","17,123,681",-,-,-1.3001,100,100,"558,094",-,17.65,-,1.82,1.37
2006/10/31,"7,020.35","7,025.21","7,004.15","7,021.32","2,404,816","58,894,691",0.3734,0.3384,"543,129,484","17,193,487",-,-,0.3727,100,100,"503,588",-,17.72,-,1.83,1.37
2006/11/01,"7,036.07","7,058.69","7,013.99","7,013.99","3,078,231","72,780,198",-0.1044,0.4287,"543,345,445","17,177,065",-,-,-0.1045,100,100,"614,652",-,17.71,-,1.82,1.37
2006/11/02,"7,008.42","7,089.70","7,005.13","7,078.10","3,376,920","81,844,054",0.914,0.4933,"543,345,445","17,333,822",-,-,0.9099,100,100,"699,236",-,17.87,-,1.84,1.38
2006/11/03,"7,079.71","7,186.98","7,079.71","7,161.61","4,569,732","113,523,562",1.1798,0.6894,"543,327,782","17,538,626",-,-,1.1729,100,100,"913,232",-,18.08,-,1.86,1.4
2006/11/06,"7,036.89","7,160.66","7,036.89","7,120.44","3,862,546","91,510,311",-0.5749,0.5744,"542,014,832","17,432,072",-,-,-0.5765,100,100,"760,424",-,17.9,-,1.85,1.39
2006/11/07,"7,198.90","7,219.06","7,180.75","7,184.65","4,582,111","108,724,008",0.9018,0.6827,"542,398,991","17,597,327",-,-,0.8977,100,100,"884,216",-,18.06,-,1.87,1.41
2006/11/08,"7,200.77","7,207.33","7,176.66","7,178.34","4,199,401","103,874,767",-0.0878,0.6238,"542,398,991","17,582,623",-,-,-0.0879,100,100,"841,796",-,18.05,-,1.87,1.41
2006/11/09,"7,209.90","7,242.45","7,146.72","7,151.13","5,544,062","140,339,099",-0.3791,0.8423,"542,398,991","17,516,902",-,-,-0.3798,100,100,"1,034,412",-,17.99,-,1.86,1.4
2006/11/10,"7,159.80","7,176.06","7,130.57","7,174.20","3,443,015","85,741,682",0.3226,0.5149,"542,392,391","17,573,480",-,-,0.3221,100,100,"695,950",-,18.04,-,1.87,1.41
2006/11/13,"7,182.78","7,191.09","7,136.06","7,136.06","3,762,028","84,295,558",-0.5316,0.556,"541,645,512","17,479,086",-,-,-0.533,100,100,"723,243",-,17.91,-,1.86,1.4
2006/11/14,"7,185.66","7,216.64","7,168.85","7,204.04","4,924,841","110,259,231",0.9526,0.756,"541,645,512","17,645,575",-,-,0.9481,100,100,"928,557",-,18.08,-,1.88,1.41
2006/11/15,"7,254.47","7,269.01","7,229.02","7,236.85","4,947,412","110,130,960",0.4554,0.7488,"541,645,166","17,725,988",-,-,0.4544,100,100,"937,571",-,18.16,-,1.88,1.42
2006/11/16,"7,272.50","7,290.25","7,240.25","7,257.48","4,723,074","109,657,022",0.2851,0.7057,"541,661,419","17,777,371",-,-,0.2847,100,100,"915,221",-,18.21,-,1.89,1.42
2006/11/17,"7,282.38","7,287.91","7,251.65","7,259.54","4,360,753","105,996,386",0.0284,0.6302,"541,666,803","17,782,719",-,-,0.0284,100,100,"839,295",-,18.21,-,1.89,1.42
2006/11/20,"7,266.40","7,270.28","7,228.97","7,261.48","4,156,822","99,049,661",0.0267,0.6059,"541,679,944","17,787,224",-,-,0.0267,100,100,"788,132",-,18.21,-,1.89,1.42
2006/11/21,"7,258.63","7,320.06","7,245.42","7,309.69","4,183,718","103,134,705",0.6639,0.6126,"540,340,590","17,861,767",-,-,0.6617,100,100,"824,715",-,18.28,-,1.9,1.43
2006/11/22,"7,330.01","7,350.63","7,314.36","7,348.77","4,627,340","109,149,090",0.5346,0.6891,"540,346,042","17,957,622",-,-,0.5332,100,100,"905,164",-,18.39,-,1.91,1.44
2006/11/23,"7,371.30","7,430.90","7,368.01","7,384.69","5,232,437","124,165,385",0.4888,0.7913,"540,346,089","18,045,686",-,-,0.4876,100,100,"985,033",-,18.48,-,1.92,1.45
2006/11/24,"7,394.75","7,427.36","7,366.08","7,427.36","4,520,144","104,789,859",0.5778,0.6729,"540,390,654","18,151,708",-,-,0.5762,100,100,"876,255",-,18.59,-,1.93,1.46
2006/11/27,"7,494.59","7,506.07","7,463.88","7,498.15","5,635,933","128,521,389",0.9531,0.8604,"540,390,882","18,324,477",-,-,0.9486,100,100,"998,008",-,18.78,-,1.95,1.47
2006/11/28,"7,447.67","7,483.43","7,444.94","7,444.94","5,049,488","114,169,768",-0.7096,0.767,"540,390,882","18,194,600",-,-,-0.7122,100,100,"924,013",-,18.65,-,1.94,1.46
2006/11/29,"7,476.54","7,513.51","7,431.87","7,474.19","5,307,424","126,006,267",0.3929,0.8213,"540,390,882","18,266,577",-,-,0.3921,100,100,"937,670",-,18.72,-,1.95,1.47
2006/11/30,"7,527.47","7,567.72","7,500.24","7,567.72","5,756,403","126,027,436",1.2514,0.8873,"540,713,840","18,506,474",-,-,1.2436,100,100,"1,003,466",-,18.97,-,1.97,1.49
2006/12/01,"7,587.51","7,621.81","7,557.62","7,613.57","6,286,389","133,751,577",0.6059,0.9652,"547,370,845","18,839,928",-,-,0.604,100,100,"1,098,106",-,19.41,-,1.92,1.46
2006/12/04,"7,622.09","7,659.84","7,590.92","7,647.01","6,094,800","127,900,931",0.4392,0.9394,"547,370,992","18,923,315",-,-,0.4383,100,100,"1,061,758",-,19.5,-,1.93,1.47
2006/12/05,"7,700.15","7,703.25","7,575.14","7,609.90","6,190,319","137,601,882",-0.4853,0.9862,"547,376,992","18,831,402",-,-,-0.4865,100,100,"1,096,587",-,19.4,-,1.92,1.46
2006/12/06,"7,634.79","7,697.24","7,620.98","7,693.33","4,699,088","114,876,594",1.0963,0.7107,"547,379,909","19,037,958",-,-,1.0904,100,100,"869,033",-,19.61,-,1.94,1.48
2006/12/07,"7,697.12","7,716.85","7,669.22","7,686.52","5,104,256","121,046,765",-0.0885,0.7798,"547,401,999","19,021,881",-,-,-0.0886,100,100,"935,072",-,19.61,-,1.94,1.48
2006/12/08,"7,658.04","7,658.04","7,601.30","7,636.30","4,415,341","106,210,411",-0.6534,0.6855,"547,432,015","18,898,936",-,-,-0.6555,100,100,"824,492",-,19.48,-,1.92,1.47
2006/12/11,"7,635.69","7,635.72","7,582.62","7,612.12","4,145,310","103,695,503",-0.3166,0.631,"547,422,063","18,838,970",-,-,-0.3171,100,100,"799,713",-,19.41,-,1.92,1.46
2006/12/12,"7,604.75","7,604.75","7,441.01","7,458.56","5,060,781","127,159,288",-2.0173,0.782,"547,392,063","18,458,693",-,-,-2.0379,100,100,"969,248",-,19.02,-,1.88,1.43
2006/12/13,"7,480.04","7,494.49","7,369.09","7,450.30","4,620,990","111,280,561",-0.1107,0.7024,"547,262,468","18,436,875",-,-,-0.1108,100,100,"877,961",-,18.99,-,1.88,1.43
2006/12/14,"7,456.31","7,492.30","7,428.38","7,480.41","3,823,218","96,656,395",0.4041,0.5753,"547,262,468","18,511,287",-,-,0.4033,100,100,"753,317",-,19.07,-,1.88,1.44
2006/12/15,"7,546.81","7,568.02","7,531.48","7,538.82","4,322,618","106,772,623",0.7808,0.6545,"547,175,290","18,655,313",-,-,0.7778,100,100,"843,460",-,19.22,-,1.9,1.45
2006/12/18,"7,568.82","7,648.06","7,561.88","7,624.62","4,307,962","101,091,357",1.1381,0.6463,"547,125,290","18,866,745",-,-,1.1317,100,100,"826,548",-,19.44,-,1.92,1.47
2006/12/19,"7,624.75","7,648.76","7,598.88","7,598.88","4,648,727","115,420,516",-0.3376,0.7112,"547,133,678","18,803,273",-,-,-0.3382,100,100,"898,566",-,19.38,-,1.91,1.46
2006/12/20,"7,627.94","7,661.94","7,614.71","7,648.35","4,883,030","112,451,772",0.651,0.7254,"546,326,848","18,916,721",-,-,0.6489,100,100,"936,552",-,19.49,-,1.93,1.47
2006/12/21,"7,655.64","7,685.88","7,614.45","7,620.94","4,747,797","110,390,827",-0.3584,0.7127,"547,031,848","18,871,498",-,-,-0.359,100,100,"912,063",-,19.44,-,1.92,1.47
2006/12/22,"7,636.73","7,660.33","7,621.48","7,652.47","3,671,086","87,820,654",0.4137,0.5565,"547,028,888","18,949,263",-,-,0.4129,100,100,"770,417",-,19.52,-,1.93,1.47
2006/12/25,"7,658.05","7,667.44","7,635.16","7,646.81","3,803,326","76,996,314",-0.074,0.5258,"547,222,296","18,939,588",-,-,-0.074,100,100,"730,179",-,19.52,-,1.93,1.47
2006/12/26,"7,668.92","7,749.46","7,668.92","7,727.59","5,137,624","116,239,931",1.0564,0.7815,"546,868,067","19,137,697",-,-,1.0508,100,100,"1,015,684",-,19.75,-,1.95,1.49
2006/12/27,"7,761.09","7,790.31","7,733.18","7,733.18","5,168,415","113,614,563",0.0723,0.7422,"547,383,349","19,162,459",-,-,0.0723,100,100,"955,768",-,19.76,-,1.95,1.49
2006/12/28,"7,777.86","7,782.42","7,720.29","7,732.93","4,611,769","101,288,986",-0.0032,0.6549,"547,362,694","19,161,306",-,-,-0.0032,100,100,"853,071",-,19.75,-,1.95,1.49
2006/12/29,"7,747.62","7,823.72","7,747.62","7,823.72","4,948,827","113,661,762",1.1741,0.7268,"548,136,127","19,409,102",-,-,1.1672,100,100,"932,428",-,20.01,-,1.98,1.51
2007/01/02,"7,871.41","7,937.26","7,843.60","7,920.80","5,738,692","141,743,085",1.2408,0.8772,"550,041,374","19,685,102",-,-,1.2332,100,100,"1,093,711",-,20.5,-,2.01,1.53
2007/01/03,"7,954.96","7,999.42","7,917.30","7,917.30","5,974,259","160,945,755",-0.0442,0.8931,"550,041,399","19,675,838",-,-,-0.0442,100,100,"1,160,347",-,20.47,-,2.01,1.52
2007/01/04,"7,929.89","7,955.90","7,901.24","7,934.51","5,747,756","158,857,947",0.2174,0.8483,"550,041,669","19,718,886",-,-,0.2171,100,100,"1,131,747",-,20.51,-,2.01,1.53
2007/01/05,"7,940.20","7,942.23","7,821.71","7,835.57","5,202,769","143,781,214",-1.247,0.7608,"549,645,823","19,471,346",-,-,-1.2548,100,100,"1,046,480",-,20.22,-,1.99,1.51
2007/01/08,"7,778.57","7,797.57","7,736.11","7,736.71","4,314,344","115,425,522",-1.2617,0.6162,"548,240,810","19,221,193",-,-,-1.2697,100,100,"888,324",-,19.87,-,1.96,1.49
2007/01/09,"7,778.38","7,827.93","7,778.38","7,790.01","4,533,381","120,582,511",0.6889,0.6577,"548,240,810","19,353,617",-,-,0.6866,100,100,"905,970",-,20.01,-,1.98,1.5
2007/01/10,"7,737.25","7,748.79","7,682.82","7,698.52","5,169,859","141,047,690",-1.1745,0.7628,"548,260,841","19,126,337",-,-,-1.1814,100,100,"1,017,112",-,19.76,-,1.95,1.48
2007/01/11,"7,724.10","7,748.96","7,599.55","7,618.55","5,751,960","161,221,084",-1.0388,0.8369,"548,314,574","18,928,348",-,-,-1.0442,100,100,"1,134,990",-,19.55,-,1.93,1.47
2007/01/12,"7,713.63","7,769.31","7,704.39","7,761.71","4,498,579","132,815,068",1.8791,0.6585,"548,313,574","19,283,563",-,-,1.8617,100,100,"939,577",-,19.93,-,1.97,1.5
2007/01/15,"7,809.91","7,814.85","7,741.49","7,783.50","3,835,623","117,190,695",0.2807,0.5473,"548,308,195","19,336,331",-,-,0.2803,100,100,"806,876",-,19.99,-,1.97,1.5
2007/01/16,"7,792.77","7,831.20","7,780.65","7,792.08","3,776,224","106,504,205",0.1102,0.5152,"548,308,195","19,357,060",-,-,0.1102,100,100,"795,541",-,20.01,-,1.97,1.5
2007/01/17,"7,757.80","7,841.26","7,747.58","7,833.98","4,031,622","102,542,605",0.5377,0.57,"548,318,929","19,461,248",-,-,0.5363,100,100,"797,212",-,20.12,-,1.99,1.51
2007/01/18,"7,852.26","7,896.95","7,830.23","7,895.18","4,254,803","114,616,443",0.7812,0.6181,"546,664,455","19,572,916",-,-,0.7782,100,100,"873,424",-,20.21,-,2,1.52
2007/01/19,"7,859.47","7,892.61","7,840.08","7,840.08","4,403,382","118,099,577",-0.6979,0.6427,"546,664,455","19,436,674",-,-,-0.7003,100,100,"899,594",-,20.06,-,1.99,1.51
